CustomerID,FullName,DOB,Gender,City,State,Email,Phone,CustomerSegment,Status,JoinDate
215,Tracy Brock,28-03-2008,Female,West Matthew,California,cortezjillian@example.org,415.734.7025x6746,Premium,Active,06-02-2024
216,Heather Brown,04-10-1959,Female,West Benjamin,Oregon,patriciasimmons@example.org,(658)211-4786,Regular,Active,02-09-2024
217,Nancy Wilson,14-01-1974,Male,Masonton,Illinois,jamieriley@example.net,+1-234-713-3379x951,Regular,Active,07-06-2022
218,Joe Young,25-06-1981,Male,Collinschester,California,alexis31@example.com,(936)935-9360x8844,Regular,Active,13-09-2025
219,Julia George,03-08-1978,Female,Port Carol,New York,ykelley@example.org,347-314-7301,Premium,Active,02-08-2021
220,Jesus Ellison,20-07-1961,Female,Zacharyburgh,Arizona,dixontristan@example.com,383-736-5599x8944,Premium,Active,17-07-2021
221,Miss Brenda Craig,14-02-2001,Female,West Evantown,Ohio,jeffrey02@example.net,487.756.4327,Regular,Inactive,27-04-2023
222,Stephen Flores,05-06-1999,Male,Lowefort,Illinois,iowen@example.org,722-648-2928,Regular,Active,21-10-2021
223,Mr. Chad Parker,24-07-1983,Male,New Teresa,Michigan,emilypaul@example.com,001-325-277-8201,Regular,Active,06-03-2022
224,Brittany Drake,14-01-1986,Male,East Rebeccahaven,Texas,smithpamela@example.com,278-432-3559,Premium,Active,27-11-2024
225,Marcus Martinez,18-09-1970,Female,Lake Kelly,Pennsylvania,kevin13@example.com,+1-448-800-4341x879,Premium,Active,04-11-2021
226,Joy Gonzalez,24-06-1992,Female,West Joseph,North Carolina,deantorres@example.org,913.275.7858,Regular,Active,20-10-2023
227,Michelle Morales,22-12-1987,Male,West Tyler,California,wmoore@example.org,(927)683-3359x14451,Regular,Active,14-04-2025
228,Jeffrey Smith,18-02-1973,Male,Jonathanberg,New York,jackiejackson@example.net,467-466-3126,Regular,Active,13-05-2024
229,Donald Garcia,02-08-1969,Male,East Thomas,Illinois,scottgordon@example.org,6375091863,Regular,Active,08-09-2024
230,Brian Roman,22-11-2006,Female,Lake Kurt,Ohio,andrea10@example.net,9334314414,Premium,Active,13-05-2022
231,Jacob Kramer,17-07-1965,Male,Wilsonbury,Virginia,wilsonkara@example.com,001-570-633-5056x686,Premium,Active,30-12-2022
232,Nicole Rhodes,06-08-1975,Female,Hillchester,Pennsylvania,dclark@example.net,879.238.8115,Regular,Active,24-07-2024
233,Sarah Harrison,27-04-1951,Male,Port Kevin,North Carolina,douglaslong@example.org,+1-640-267-5893x51201,New,Active,08-08-2024
234,Rhonda Wilson,17-12-1997,Male,West Anthonystad,New York,christinafields@example.net,(711)987-4776x16363,Regular,Active,09-01-2023
235,Pedro Ramirez,18-04-1989,Female,New Bobbymouth,Texas,morgan32@example.com,(294)852-9826x2431,Regular,Active,12-08-2025
236,Rachel Bartlett,05-06-1955,Female,Pageland,Michigan,glassdaniel@example.com,506.352.7100x28311,Regular,Inactive,15-07-2024
237,David Allen,27-09-1958,Male,New Judyville,Florida,dtorres@example.org,461-893-9474,New,Active,22-07-2025
238,Joshua Little,21-10-1951,Female,North Lauriefort,North Carolina,jeremy15@example.net,544.453.6849x93674,VIP,Active,06-10-2023
239,Kristin Miller,16-05-2010,Male,West Jonathon,Washington,reginaldthompson@example.net,841-827-8603,Regular,Active,14-09-2024
240,Kristina Cherry,19-08-1991,Male,Richardshire,Colorado,mrobertson@example.com,(485)787-0131,New,Active,25-06-2022
241,Karen Edwards,13-04-2003,Female,Tonyaburgh,Virginia,georgemoore@example.net,637.551.8228x35441,VIP,Active,01-11-2022
242,James Smith,18-03-1974,Male,Hartmanville,Oregon,richardallen@example.net,576-298-1374,New,Active,30-07-2021
243,Belinda Charles,08-11-1972,Female,Lake Jenniferfort,Georgia,lisamoore@example.net,645.762.3195x963,Regular,Active,21-05-2026
244,Amanda King,13-05-1953,Male,Elainechester,Illinois,dcole@example.net,919-921-3232x37535,Regular,Active,25-12-2023
245,Wesley Thompson,09-02-1998,Male,North Shauntown,Massachusetts,gpaul@example.org,(232)709-6354x76608,New,Active,16-08-2024
246,Daniel Hatfield,04-10-1952,Male,North Meganchester,Texas,xwolfe@example.org,001-369-950-6469,Regular,Active,24-05-2025
247,Jared Garcia DDS,22-01-1983,Male,North Jessicafort,Florida,brandon69@example.com,+1-607-535-9761x49905,Premium,Active,14-05-2023
248,Kylie Gay,22-03-2006,Female,South Steveside,Georgia,cindywoods@example.net,-6035,VIP,Inactive,21-04-2024
249,Michael Rice,21-10-1964,Male,Christinaberg,Colorado,wrightzachary@example.com,(327)428-4508x470,Regular,Active,24-05-2023
250,Melanie Burgess,26-10-2000,Male,Markberg,Texas,tanderson@example.net,001-509-217-8271x324,Regular,Inactive,10-07-2021
251,Steven White,10-10-1953,Male,Schultzmouth,Arizona,samanthaedwards@example.net,(529)274-4982x2952,Regular,Active,03-01-2026
252,Pamela Torres,30-11-1990,Male,Lake Juanmouth,Arizona,scottdavis@example.com,(523)910-1612,Regular,Active,12-02-2022
253,Jerry Johnson,03-05-1990,Male,Jamesshire,Massachusetts,yklein@example.com,-5556,Regular,Active,24-10-2025
254,Shawn Pope,22-09-1976,Female,Noahland,Washington,coleashley@example.com,974-861-3828x630,VIP,Active,15-09-2023
255,Martin Hawkins,02-09-2000,Female,South Donnaport,Arizona,srobertson@example.com,874.297.9922x480,Premium,Active,05-04-2026
256,Shawn Sawyer MD,31-12-1966,Female,South Wendyborough,California,davistiffany@example.org,663-365-9765x6131,Regular,Active,27-02-2024
257,Mrs. Heather Barnes,07-07-1985,Female,East Sheila,Virginia,yrivera@example.com,570.579.8302x0541,Premium,Active,20-09-2023
258,Jennifer Jones,03-06-1980,Male,East Elizabethland,Florida,hhernandez@example.net,251-828-5631x0175,Premium,Active,27-12-2022
259,David Lopez,20-01-1988,Female,East Lisa,California,wbautista@example.org,+1-768-813-4548x318,Premium,Active,22-11-2022
260,Jeremy Oneill,11-05-1964,Male,Kevinbury,California,kennethsharp@example.com,-2724,Regular,Active,31-08-2025
261,Linda Clark,23-05-1980,Male,South Kellieborough,Virginia,thomas04@example.com,+1-227-393-4879x23465,Premium,Inactive,29-08-2023
262,Charles Gutierrez,30-04-1968,Female,Darrylshire,Ohio,tabithaturner@example.net,(647)748-5403x53536,Regular,Active,08-01-2026
263,Adam Yoder,15-12-1951,Male,Derrickstad,Virginia,littlematthew@example.net,(264)719-7745,Regular,Inactive,18-08-2025
264,Christopher Porter,07-10-1975,Male,East Nicole,Virginia,youngjohn@example.org,7382328757,VIP,Active,31-07-2024
265,William Lopez,22-01-1962,Male,Blakeview,Washington,david28@example.net,(718)992-6243,Regular,Active,07-08-2024
266,Christine Ayala,06-04-1955,Female,South Patriciaborough,Florida,amypugh@example.org,001-373-891-5213x855,Regular,Active,15-11-2023
267,Mario Shaffer,10-10-1956,Female,Ruizmouth,Georgia,lisa03@example.com,(213)459-6311,Regular,Active,06-03-2024
268,Kurt Briggs,21-06-1951,Male,Sabrinachester,Colorado,allison42@example.com,833.720.9427,New,Active,23-01-2026
269,Anthony Cuevas,24-04-2007,Female,South Stephanieton,Illinois,fdominguez@example.com,(328)562-8644,Premium,Active,14-07-2021
270,Brent Rosales,08-06-1957,Male,New Jason,Massachusetts,davisjesse@example.org,806-620-1773,Premium,Active,29-01-2026
271,Michael Ford,22-07-1995,Female,Jacksonstad,Washington,lindaspence@example.org,001-237-911-5889x8204,Regular,Active,18-08-2024
272,Gary Fuller,04-03-1985,Female,South Johnhaven,North Carolina,zachary26@example.com,(349)717-0516x772,Regular,Active,04-08-2023
273,Anthony Mckinney,25-09-1952,Male,Nunezton,Georgia,maryallen@example.com,001-477-261-3251x597,Regular,Active,19-04-2024
274,Jill Carpenter,31-12-1975,Male,North Heather,Illinois,fisherjohn@example.net,001-719-337-5395x1792,New,Active,31-07-2022
275,Jason Hanson,03-03-1970,Female,Meganmouth,Ohio,morrisjamie@example.com,-6122,Regular,Inactive,01-07-2024
276,Carol Lee,29-03-1966,Female,East Jessica,New York,randallmalone@example.com,462.450.6428x5364,Regular,Active,04-09-2023
277,Julia Rose,23-08-2003,Male,East Gregory,Colorado,traci84@example.org,+1-662-614-1314x87593,Regular,Active,15-04-2023
278,Amy Mcgee,03-10-1997,Female,New Bradleyburgh,Arizona,michelle19@example.com,337.885.7044,Regular,Active,06-11-2024
279,Elizabeth Garcia,14-09-1989,Male,Port Melissa,Michigan,julian49@example.org,701.696.5926,Regular,Active,10-04-2023
280,Mary Dixon,21-05-1965,Male,New Morgan,California,trananthony@example.com,487.228.6972x05105,Regular,Active,30-04-2022
281,Edward Rosales,27-08-1986,Male,New Ginachester,Arizona,amyphillips@example.org,(472)776-2246,Regular,Active,13-05-2025
282,Anita Rivera,25-08-1983,Female,Linville,California,bradleychelsea@example.org,356-708-1126x45024,Premium,Inactive,04-07-2023
283,Joyce Delgado,14-05-1971,Female,West Kevinhaven,Oregon,reesenicole@example.com,001-686-358-8957x421,VIP,Active,20-09-2024
284,Andrew Ho,24-02-1992,Male,Angelaside,Ohio,robertgrant@example.org,(531)227-9030,Premium,Active,30-09-2024
285,Jamie Beard,02-12-1993,Female,East Melissa,Michigan,zschmitt@example.com,4359487056,Premium,Active,24-03-2025
286,Erin Curtis,10-04-1958,Female,Arnoldside,North Carolina,albertmendoza@example.com,(590)670-1711x965,VIP,Active,19-06-2024
287,Joshua Kirk,25-10-1989,Male,Carpenterhaven,Michigan,tom36@example.org,(818)652-8633x33350,VIP,Active,14-09-2024
288,Thomas French,15-09-1967,Male,Harperport,Oregon,thomasmarshall@example.com,(701)379-5280x7234,Premium,Active,05-08-2021
289,Jasmine Walton,31-03-1970,Male,Markmouth,Washington,douglas09@example.org,785.638.1053x684,VIP,Active,19-05-2024
290,Melissa Davidson,14-08-1982,Female,New Angelafurt,New York,renee05@example.com,9443050903,Regular,Active,20-11-2021
291,Dawn Garcia,07-03-1986,Male,Lake Whitneymouth,Georgia,lnorton@example.net,-5602,Premium,Active,08-03-2023
292,Laura Thomas,20-01-2002,Female,Cooperchester,Georgia,sbradford@example.com,401.282.2479,Premium,Active,22-08-2021
293,Erica Brown,04-08-2009,Female,Joelshire,Washington,hooperjason@example.org,+1-431-833-1791x5657,Regular,Inactive,27-08-2021
294,Jerome Nichols,12-10-1978,Male,South Annfort,Ohio,jonesjohn@example.com,(819)967-7629,Regular,Active,17-04-2022
295,Stephanie Cooley,08-09-1961,Male,West Nathan,Massachusetts,johnvaughn@example.com,476.982.3355x11417,Premium,Active,19-10-2023
296,April Jones,09-05-1988,Female,New Ryantown,Colorado,jameschase@example.com,635-293-8430x35800,Regular,Active,02-02-2026
297,Richard Myers,04-02-1987,Female,Reesestad,Massachusetts,hardinjill@example.net,629.702.7594x870,Premium,Active,30-06-2025
298,Angel Ramos,03-01-2004,Female,New Robertville,Colorado,ypacheco@example.org,540-361-8836,New,Active,10-08-2021
299,Kelly Benson,12-09-1991,Male,New Kim,Colorado,millerkaren@example.org,(955)560-5628,Regular,Active,04-07-2024
300,Gabrielle Gutierrez,19-08-1992,Male,Parkbury,Georgia,blake56@example.net,369.961.1114,Regular,Active,29-01-2024
301,Lisa Harris,11-06-1953,Male,Port Nicole,Illinois,christinefisher@example.org,552-557-2748x704,Regular,Active,16-01-2025
302,Marcia Richards,06-06-1979,Female,Debraside,Pennsylvania,charlesriddle@example.net,+1-620-527-2084x56370,New,Active,28-12-2025
303,Gabriel Thomas,25-11-2001,Male,Joannafort,Virginia,santoschristopher@example.com,537.821.8781x052,Regular,Inactive,08-03-2022
304,Kenneth Bruce,08-05-1982,Female,Charlesville,Colorado,seanwilson@example.net,(843)446-9163x4661,Premium,Inactive,02-10-2024
305,Matthew Thomas,15-04-1960,Male,South Amanda,Virginia,jamielopez@example.com,275-251-3198,Regular,Active,07-10-2025
306,Nicole Garcia,18-12-1990,Female,Johnshire,Massachusetts,vmoreno@example.com,001-869-968-8280x4332,Regular,Active,05-05-2024
307,Noah Jones,11-01-2005,Female,Gutierrezview,Virginia,veronica64@example.net,+1-970-977-5807x28441,Regular,Active,21-08-2023
308,Wesley Woods,07-01-1955,Female,Alyssafurt,Illinois,stephengarrett@example.org,(542)755-5679x022,New,Inactive,08-11-2025
309,Justin Silva,06-01-1964,Male,Lake Brittanybury,Florida,hannah28@example.net,001-714-556-7468,VIP,Inactive,23-02-2023
310,Devin Tucker,21-01-1967,Male,East Taylorland,Massachusetts,swagner@example.net,411-915-7371x754,Premium,Active,30-11-2025
311,Christina Crawford,07-02-1958,Male,East Timothy,Georgia,zsmith@example.com,001-938-494-1490x4232,New,Active,08-08-2025
312,Kimberly Parker,21-09-1978,Female,West Traciland,New York,paulcole@example.com,001-412-438-3721x57586,Premium,Inactive,19-03-2022
313,Raymond Webb,18-09-1959,Male,Port Christopherburgh,Pennsylvania,joygarcia@example.org,4513168510,Regular,Active,19-03-2026
314,Anna Murphy,12-12-1978,Female,North Richardmouth,Ohio,youngbrooke@example.net,5555173971,Premium,Active,10-03-2025
315,Randy Vaughn,23-01-1992,Male,North Teresaview,Arizona,jason11@example.com,289.302.9396,Regular,Active,17-07-2021
316,Patrick Roberts,29-07-1956,Male,Paynestad,Pennsylvania,lmaynard@example.org,897-405-6796,Premium,Active,25-05-2022
317,Alexandria Hernandez,31-08-1953,Male,Leefort,Michigan,fbarr@example.com,542-780-8367,Regular,Inactive,26-08-2025
318,Michael Watson,16-04-1970,Female,Charlestown,Virginia,chaseerika@example.com,+1-374-542-6531x791,Premium,Active,11-03-2022
319,Matthew Burns,27-06-1981,Male,Spencerchester,Virginia,wsmith@example.com,3702760553,Regular,Active,27-09-2025
320,Pamela Miller,27-01-1981,Male,West Jaclynville,Ohio,johnsonshannon@example.org,+1-820-751-1823x147,VIP,Active,10-11-2023
321,Heather Wilson,25-12-1990,Female,Walterville,Arizona,hunter52@example.com,001-703-421-1986x571,VIP,Active,01-06-2022
322,Briana Fernandez,17-10-1997,Female,Eileenbury,Florida,aelliott@example.com,001-283-622-4756x147,Regular,Active,14-08-2025
323,Brandon Hernandez,10-01-2003,Male,Brandonchester,California,nowen@example.net,001-921-972-4419,Premium,Active,25-08-2024
324,Megan Reyes,27-03-1958,Female,Wendyland,New York,eric34@example.com,829-744-8340,Premium,Active,07-03-2026
325,Melissa Burns,20-03-1972,Male,Jonesstad,Texas,parksamanda@example.com,+1-743-605-0954x98311,Regular,Active,24-11-2021
326,Pamela Cox,29-12-1954,Male,Melissaton,Washington,caseytapia@example.net,766.549.5858,Regular,Active,26-12-2023
327,Mary Jones,16-01-1951,Female,East Rachelstad,Virginia,ashea@example.org,001-730-458-8822,VIP,Active,07-05-2025
328,Samantha Drake,13-05-2007,Male,Port Matthew,Arizona,timothy34@example.com,-6698,Regular,Active,16-01-2025
329,Stephen Payne,11-06-1972,Male,Desireefort,Arizona,jamiemoreno@example.org,(960)806-2082x4861,Regular,Inactive,10-11-2021
330,Sarah Brown,10-04-1993,Female,Lake David,Washington,james50@example.com,+1-652-546-3588x14765,Premium,Active,15-02-2023
331,Marissa Patterson,30-11-1977,Female,West Danielberg,Georgia,ivan25@example.org,932.872.9411,Premium,Active,04-04-2024
332,Natalie Allison,08-07-2002,Female,Shahstad,Georgia,fowlerchristopher@example.org,(945)484-0321x835,Regular,Active,13-04-2025
333,William Russo,23-10-2000,Male,Christinechester,Texas,rogerthomas@example.net,543.414.6994x9401,Regular,Active,22-08-2021
334,John Mills,25-10-1983,Female,South Jacob,Texas,james03@example.org,+1-220-881-8751x8756,Regular,Active,13-02-2023
335,Michael Walter,17-01-1992,Male,West Shelbyfurt,Georgia,tranjames@example.org,(329)880-6023,VIP,Active,24-03-2024
336,Katherine Hodge,06-11-1981,Male,East Maryfort,Colorado,robinsonrichard@example.org,001-397-830-7267,Premium,Active,01-08-2021
337,Jennifer Shannon,20-07-2007,Male,West Trevor,Georgia,novakstephanie@example.com,507.999.7646x89300,Regular,Active,21-12-2022
338,Andrew Lawrence,01-11-1986,Male,East Nathanielchester,New York,transtacy@example.net,386-972-6217,Premium,Inactive,16-02-2024
339,Joshua Beard,23-09-1971,Female,West Kara,New York,timothygarrison@example.org,859.283.7647,New,Active,31-12-2021
340,Dr. Isaiah Bates,13-09-1975,Female,Wiseborough,Illinois,keith84@example.org,211.635.2182,VIP,Active,14-08-2022
341,Chelsea Murillo,02-08-2005,Female,Port Carla,Arizona,guerreroalejandro@example.net,487-848-9298,Regular,Active,10-02-2023
342,Amy Butler,26-08-1961,Male,Tiffanyhaven,Oregon,hubbardjoshua@example.net,(247)418-2272x0558,Premium,Active,23-12-2024
343,Candice Goodwin,31-07-1962,Male,Lake Davidstad,Virginia,christopher72@example.com,417.581.2713x982,Premium,Active,09-09-2021
344,Lucas Nguyen,12-10-1969,Male,Ashleystad,Oregon,wardjustin@example.com,+1-336-799-4234x0284,Premium,Inactive,08-08-2022
345,Patricia Cooley,28-11-1950,Female,West Renee,Florida,tony23@example.com,+1-950-344-8018x774,Regular,Active,18-01-2024
346,Dennis Rodriguez,24-09-1960,Male,Maciasland,Virginia,john83@example.com,(959)428-6978x8834,VIP,Active,19-12-2023
347,Katrina Berry,15-04-2001,Male,South Kennethchester,Virginia,michaelbrown@example.com,972-704-9624x865,Regular,Active,12-12-2024
348,Dennis Rodriguez,17-05-1991,Male,New Susan,Oregon,karendawson@example.net,901-493-5325,Regular,Active,23-01-2022
349,Adrian Williams,08-08-1958,Male,Contrerasview,Florida,matthewharmon@example.com,001-389-409-8689x44465,Regular,Active,14-09-2022
350,Tonya Bond,26-09-1991,Female,Carlystad,California,rodrigueznicole@example.net,+1-365-272-8974x442,Regular,Active,26-01-2026
351,Tanner Shields,10-09-2005,Female,Victoriaport,Ohio,pjones@example.org,209.947.9218x51211,New,Active,20-02-2022
352,Robert Miller,18-02-2001,Male,North Stephaniebury,Florida,rosewebster@example.org,001-516-824-7367,Regular,Active,20-09-2024
353,Lisa Brown,19-10-2002,Female,New Caitlin,Pennsylvania,joshua83@example.com,2689238899,Premium,Inactive,14-08-2024
354,Adam Smith,26-10-2004,Male,Lake Royview,Texas,wedwards@example.org,347.734.5885x2468,Regular,Active,22-03-2026
355,Jessica Cox,09-03-1992,Male,Shannonhaven,Colorado,gregory52@example.org,5355527726,Regular,Active,06-11-2023
356,Ronald Clark,13-08-1969,Male,Rachelbury,Virginia,pthomas@example.org,-7142,Premium,Active,22-07-2021
357,Catherine Allen,09-05-1995,Female,Port Andrealand,Virginia,jacobthompson@example.org,721-222-1694x1084,Premium,Active,07-07-2025
358,Noah Cordova,15-10-1952,Male,Ramirezborough,Massachusetts,moorejessica@example.org,001-974-728-0340,New,Active,22-03-2024
359,Stephanie Ward,12-03-1992,Female,Lake Robert,Virginia,fmack@example.org,687.563.5603,Regular,Active,25-07-2021
360,Beth Black,26-08-2003,Female,Port Rachelmouth,Washington,sallybush@example.com,+1-415-410-9264x2899,Regular,Active,06-10-2023
361,Brandon Thornton,14-05-1985,Female,Sarahport,California,fbrowning@example.com,001-700-558-1461x18918,VIP,Active,15-06-2024
362,Brenda Bell,30-10-1998,Female,South Ronald,Oregon,millerbruce@example.org,(221)349-8583,New,Active,23-05-2022
363,Kerry Klein,07-01-1962,Female,New Henryland,Colorado,stricklanddaniel@example.net,854.309.7464x88609,Premium,Inactive,21-06-2022
364,Robert Johnston,31-01-2000,Female,Lisatown,Arizona,ubrown@example.org,393.209.3245,Premium,Active,01-03-2022
365,Gregory Cisneros,13-03-2003,Female,New Sethtown,Oregon,lopezdebra@example.com,001-552-601-0869x86295,Regular,Inactive,25-04-2026
366,Stephanie Arroyo,16-09-1961,Male,Hansonbury,Arizona,hudsonkimberly@example.com,(887)797-7309x430,VIP,Inactive,28-02-2023
